set_no,cert_type,level,task_type,task_title,time_limit,scenario_content,sample_data,required_structure,forbidden_rules,ai_tool_allowed,rubric,max_score,model_answer,risk_criteria,benchmark_excellent,benchmark_normal,benchmark_borderline,benchmark_fail,ai_prompt_version,review_status,review_comment,version,created_by,created_date
22,AXIS,L3,l3_prompt,문항 2. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '고객한테 일정 변경 안내 메일 보내'라고 지시했다. 현재 프롬프트는 '일정 변경 안내 메일 써줘'뿐이다. 실제 상황은 납품일이 2주 연기, 상대는 3년 거래처 구매담당자, 연기 사유와 대안 일정을 제시해야 하며, 3문장 이내가 좋다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 납품일 2주 연기 사유 3년 거래처 구매담당자 대상 대안 일정 제시 3문장 이내 공손하되 변명 없이 책임회피·과장 표현 점검 요청 example_prompt 3년 거래처 구매담당자에게 보낼 납품일 2주 연기 안내 메일을 작성해줘. 연기 사유와 대안 일정을 포함하고, 3문장 이내로 공손하되 변명처럼 보이지 않게 써줘. 책임회피나 과장 표현이 있으면 표시해줘. key_reason 안내 메일은 상대·사유·대안·톤을 구체적으로 지정해야 업무에 쓸 수 있는 초안이 되고, 책임회피 표현도 점검해야 한다.",검증 요청 누락 책임소재 불명확,"required_elements 납품일 2주 연기 사유 3년 거래처 구매담당자 대상 대안 일정 제시 3문장 이내 공손하되 변명 없이 책임회피·과장 표현 점검 요청 example_prompt 3년 거래처 구매담당자에게 보낼 납품일 2주 연기 안내 메일을 작성해줘. 연기 사유와 대안 일정을 포함하고, 3문장 이내로 공손하되 변명처럼 보이지 않게 써줘. 책임회피나 과장 표현이 있으면 표시해줘. key_reason 안내 메일은 상대·사유·대안·톤을 구체적으로 지정해야 업무에 쓸 수 있는 초안이 되고, 책임회피 표현도 점검해야 한다.",,,,v1.1,approved,AXIS-L3-P-022,2,,
23,AXIS,L3,l3_prompt,문항 3. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '신입사원 대상 AI 윤리 교육 요약 자료 만들어'라고 지시했다. 현재 프롬프트는 '윤리 교육 자료 만들어줘'뿐이다. 실제 상황은 사내 AI 윤리 가이드라인 핵심 3개 원칙을 요약, 실제 위반 사례 포함, 1페이지, 신입이 이해할 수 있는 쉬운 표현이 필요하다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 신입사원 대상 사내 AI 윤리 가이드라인 핵심 3개 원칙 위반 사례 포함 1페이지 이내 쉬운 표현 사례의 사실관계 정확성 점검 요청 example_prompt 신입사원 대상으로 사내 AI 윤리 가이드라인 핵심 3개 원칙을 요약한 교육 자료를 만들어줘. 실제 위반 사례를 포함하고, 1페이지 이내로 쉬운 표현을 써줘. 사례의 사실관계가 정확한지 점검해줘. key_reason 교육 자료는 대상 수준·범위·분량·사례 포함 여부를 명시해야 하고, AI가 만든 사례의 정확성도 반드시 점검 요청해야 한다.",검증 요청 누락 과장표현 방치,"required_elements 신입사원 대상 사내 AI 윤리 가이드라인 핵심 3개 원칙 위반 사례 포함 1페이지 이내 쉬운 표현 사례의 사실관계 정확성 점검 요청 example_prompt 신입사원 대상으로 사내 AI 윤리 가이드라인 핵심 3개 원칙을 요약한 교육 자료를 만들어줘. 실제 위반 사례를 포함하고, 1페이지 이내로 쉬운 표현을 써줘. 사례의 사실관계가 정확한지 점검해줘. key_reason 교육 자료는 대상 수준·범위·분량·사례 포함 여부를 명시해야 하고, AI가 만든 사례의 정확성도 반드시 점검 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-023,2,,
24,AXIS,L3,l3_prompt,문항 4. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '경쟁사 분석 보고서 초안 써봐'라고 지시했다. 현재 프롬프트는 '경쟁 분석 보고서 써줘'뿐이다. 실제 상황은 주요 경쟁사 3곳 비교, 시장점유율·가격·차별점 중심, 표 형식 포함, 2페이지, 경영진 보고용이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 주요 경쟁사 3곳 비교 시장점유율·가격·차별점 비교 항목 표 형식 포함 2페이지 이내 경영진 보고용 톤 수치 출처 확인 요청 example_prompt 주요 경쟁사 3곳의 시장점유율·가격·차별점을 비교하는 분석 보고서를 작성해줘. 표 형식을 포함하여 2페이지 이내로, 경영진 보고에 적합한 톤으로 써줘. 수치가 있다면 출처를 표기하고, 확인이 안 되는 수치는 별도 표시해줘. key_reason 비교 항목·형식·분량·톤을 지정해야 경영진 보고에 맞는 초안이 되고, 수치 출처 확인을 요청해야 검증 없는 통계를 방지할 수 있다.",검증 요청 누락 모호한 지시,"required_elements 주요 경쟁사 3곳 비교 시장점유율·가격·차별점 비교 항목 표 형식 포함 2페이지 이내 경영진 보고용 톤 수치 출처 확인 요청 example_prompt 주요 경쟁사 3곳의 시장점유율·가격·차별점을 비교하는 분석 보고서를 작성해줘. 표 형식을 포함하여 2페이지 이내로, 경영진 보고에 적합한 톤으로 써줘. 수치가 있다면 출처를 표기하고, 확인이 안 되는 수치는 별도 표시해줘. key_reason 비교 항목·형식·분량·톤을 지정해야 경영진 보고에 맞는 초안이 되고, 수치 출처 확인을 요청해야 검증 없는 통계를 방지할 수 있다.",,,,v1.1,approved,AXIS-L3-P-024,2,,
25,AXIS,L3,l3_prompt,문항 5. 지시설계형 · AI 지시·맥락·대화 설계,5,"부장이 '금요일 팀 회식 안내 메시지 만들어'라고 지시했다. 현재 프롬프트는 '회식 안내 써줘'뿐이다. 실제 상황은 이번 금요일 저녁 7시 강남역 이탈리안 레스토랑, 참석 여부 수요일까지 회신, 캐주얼하고 친근한 톤이 필요하다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 금요일 저녁 7시 강남역 이탈리안 참석 여부 수요일까지 회신 캐주얼하고 친근한 톤 핵심 정보(일시·장소·회신기한) 누락 점검 요청 example_prompt 팀원들에게 보낼 회식 안내 메시지를 작성해줘. 이번 금요일 저녁 7시 강남역 이탈리안 레스토랑이고, 참석 여부를 수요일까지 회신받아야 해. 캐주얼하고 친근한 톤으로, 일시·장소·회신기한이 빠지지 않았는지 확인해줘. key_reason 안내 메시지는 일시·장소·회신기한 같은 핵심 정보가 빠지면 안 되므로, 톤과 함께 누락 점검을 요청해야 한다.",모호한 지시 검증 요청 누락,"required_elements 금요일 저녁 7시 강남역 이탈리안 참석 여부 수요일까지 회신 캐주얼하고 친근한 톤 핵심 정보(일시·장소·회신기한) 누락 점검 요청 example_prompt 팀원들에게 보낼 회식 안내 메시지를 작성해줘. 이번 금요일 저녁 7시 강남역 이탈리안 레스토랑이고, 참석 여부를 수요일까지 회신받아야 해. 캐주얼하고 친근한 톤으로, 일시·장소·회신기한이 빠지지 않았는지 확인해줘. key_reason 안내 메시지는 일시·장소·회신기한 같은 핵심 정보가 빠지면 안 되므로, 톤과 함께 누락 점검을 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-025,2,,
26,AXIS,L3,l3_prompt,문항 6. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '이 분기 보고서 문장이 어색하니까 좀 고쳐봐'라고 지시했다. 현재 프롬프트는 '문장 다듬어줘'뿐이다. 실제 상황은 분기 실적 보고서, 경영진 대상, 간결하고 수치 중심으로 다듬기, 과장·모호 표현 제거, 원래 의미 변경 금지이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 분기 실적 보고서 문맥 경영진 대상 간결·수치 중심 다듬기 과장·모호 표현 제거 원래 의미 변경 금지 수정 전후 비교 표시 요청 example_prompt 분기 실적 보고서의 문장을 경영진에게 보고하기 적합하도록 다듬어줘. 간결하고 수치 중심으로 정리하고, 과장되거나 모호한 표현은 제거해줘. 원래 의미가 달라지지 않도록 하고, 수정한 부분을 표시해줘. key_reason 보고서 다듬기는 대상·톤·제약(의미 변경 금지)을 명시하고, 수정 전후를 비교할 수 있어야 검토가 가능하다.",검증 요청 누락 과장표현 방치,"required_elements 분기 실적 보고서 문맥 경영진 대상 간결·수치 중심 다듬기 과장·모호 표현 제거 원래 의미 변경 금지 수정 전후 비교 표시 요청 example_prompt 분기 실적 보고서의 문장을 경영진에게 보고하기 적합하도록 다듬어줘. 간결하고 수치 중심으로 정리하고, 과장되거나 모호한 표현은 제거해줘. 원래 의미가 달라지지 않도록 하고, 수정한 부분을 표시해줘. key_reason 보고서 다듬기는 대상·톤·제약(의미 변경 금지)을 명시하고, 수정 전후를 비교할 수 있어야 검토가 가능하다.",,,,v1.1,approved,AXIS-L3-P-026,2,,
27,AXIS,L3,l3_prompt,문항 7. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '거래처한테 보낼 IT 솔루션 제안서 초안 만들어봐'라고 지시했다. 현재 프롬프트는 '제안서 써줘'뿐이다. 실제 상황은 고객사 인사팀장 대상, 인사관리 시스템 도입 제안, 도입 효과·비용·일정 포함, 5페이지 이내, 정중한 비즈니스 톤이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 고객사 인사팀장 대상 인사관리 시스템 도입 제안 목적 도입 효과·비용·일정 포함 5페이지 이내 정중한 비즈니스 톤 비용·효과 수치 과장 여부 점검 요청 example_prompt 고객사 인사팀장에게 보낼 인사관리 시스템 도입 제안서를 작성해줘. 도입 효과·비용·일정을 포함하여 5페이지 이내로, 정중한 비즈니스 톤으로 써줘. 비용이나 효과 수치가 과장되었거나 근거 없이 단정적인 부분이 있으면 표시해줘. key_reason 제안서는 대상·구성요소·분량·톤을 구체적으로 지정해야 하고, 비용·효과 수치의 과장 여부를 AI가 점검하도록 요청해야 한다.",검증 요청 누락 과장표현 방치,"required_elements 고객사 인사팀장 대상 인사관리 시스템 도입 제안 목적 도입 효과·비용·일정 포함 5페이지 이내 정중한 비즈니스 톤 비용·효과 수치 과장 여부 점검 요청 example_prompt 고객사 인사팀장에게 보낼 인사관리 시스템 도입 제안서를 작성해줘. 도입 효과·비용·일정을 포함하여 5페이지 이내로, 정중한 비즈니스 톤으로 써줘. 비용이나 효과 수치가 과장되었거나 근거 없이 단정적인 부분이 있으면 표시해줘. key_reason 제안서는 대상·구성요소·분량·톤을 구체적으로 지정해야 하고, 비용·효과 수치의 과장 여부를 AI가 점검하도록 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-027,2,,
28,AXIS,L3,l3_prompt,문항 8. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '월간 매출 보고 양식을 AI로 만들어봐'라고 지시했다. 현재 프롬프트는 '매출 보고 양식 만들어줘'뿐이다. 실제 상황은 팀장 보고용, 전월 대비·목표 대비 실적, 주요 변동 사유 3줄 이내, 표+요약문 구성이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 팀장 보고용 전월 대비·목표 대비 실적 비교 주요 변동 사유 3줄 이내 표+요약문 구성 수치 입력란 빈칸 표시 양식 누락 항목 점검 요청 example_prompt 팀장에게 보고할 월간 매출 보고 양식을 만들어줘. 전월 대비·목표 대비 실적 비교 표와 주요 변동 사유 요약문(3줄 이내)을 포함해줘. 수치 입력란은 빈칸으로 두고, 보고에 필요한 항목이 빠지지 않았는지 확인해줘. key_reason 보고 양식은 비교 기준·구성·분량을 명시해야 하고, 양식 자체의 완성도(누락 항목)를 AI가 점검하도록 요청해야 한다.",모호한 지시 검증 요청 누락,"required_elements 팀장 보고용 전월 대비·목표 대비 실적 비교 주요 변동 사유 3줄 이내 표+요약문 구성 수치 입력란 빈칸 표시 양식 누락 항목 점검 요청 example_prompt 팀장에게 보고할 월간 매출 보고 양식을 만들어줘. 전월 대비·목표 대비 실적 비교 표와 주요 변동 사유 요약문(3줄 이내)을 포함해줘. 수치 입력란은 빈칸으로 두고, 보고에 필요한 항목이 빠지지 않았는지 확인해줘. key_reason 보고 양식은 비교 기준·구성·분량을 명시해야 하고, 양식 자체의 완성도(누락 항목)를 AI가 점검하도록 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-028,2,,
29,AXIS,L3,l3_prompt,문항 9. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '비전공자 대상 AI 활용 사내 교육 자료 초안 만들어'라고 지시했다. 현재 프롬프트는 '교육 자료 만들어줘'뿐이다. 실제 상황은 비전공자 일반 직원 대상, LLM 기본 원리를 쉬운 비유로 설명, 슬라이드 10장 분량, 전문 용어 최소화이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 비전공자 일반 직원 대상 LLM 기본 원리 설명 목적 쉬운 비유 사용 슬라이드 10장 분량 전문 용어 최소화 비유의 정확성 점검 요청 example_prompt 비전공자 일반 직원 대상으로 LLM의 기본 원리를 설명하는 사내 교육 슬라이드 10장 분량 초안을 만들어줘. 쉬운 비유를 사용하고 전문 용어는 최소화해줘. 비유가 원리를 정확하게 설명하는지 점검해줘. key_reason 교육 자료는 대상 수준·주제·형식·분량을 명시해야 하고, AI가 만든 비유가 기술적으로 정확한지 검증 요청을 포함해야 한다.",검증 요청 누락 모호한 지시,"required_elements 비전공자 일반 직원 대상 LLM 기본 원리 설명 목적 쉬운 비유 사용 슬라이드 10장 분량 전문 용어 최소화 비유의 정확성 점검 요청 example_prompt 비전공자 일반 직원 대상으로 LLM의 기본 원리를 설명하는 사내 교육 슬라이드 10장 분량 초안을 만들어줘. 쉬운 비유를 사용하고 전문 용어는 최소화해줘. 비유가 원리를 정확하게 설명하는지 점검해줘. key_reason 교육 자료는 대상 수준·주제·형식·분량을 명시해야 하고, AI가 만든 비유가 기술적으로 정확한지 검증 요청을 포함해야 한다.",,,,v1.1,approved,AXIS-L3-P-029,2,,
30,AXIS,L3,l3_prompt,문항 10. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '우리 서비스 개선점 좀 정리해봐'라고 지시했다. 현재 프롬프트는 '서비스 개선점 알려줘'뿐이다. 실제 상황은 자사 온라인 쇼핑몰의 최근 3개월 고객 리뷰 기반, 배송·CS·품질 3개 카테고리로 분류, 우선순위별 정리, 팀장 보고용 1페이지이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,required_elements 자사 온라인 쇼핑몰 대상 최근 3개월 고객 리뷰 기반 배송·CS·품질 3개 카테고리 우선순위별 정리 팀장 보고용 1페이지 개선점 근거(리뷰 원문) 표기 요청 example_prompt 자사 온라인 쇼핑몰의 최근 3개월 고객 리뷰를 기반으로 서비스 개선점을 정리해줘. 배송·CS·품질 3개 카테고리로 분류하고 우선순위별로 정리해서 팀장 보고용 1페이지로 만들어줘. 각 개선점의 근거가 되는 리뷰 원문을 함께 표기해줘. key_reason 모호한 '개선점 알려줘'를 범위·분류 기준·형식·근거 요청으로 구체화해야 실행 가능한 보고 자료가 된다.,모호한 지시 검증 요청 누락,required_elements 자사 온라인 쇼핑몰 대상 최근 3개월 고객 리뷰 기반 배송·CS·품질 3개 카테고리 우선순위별 정리 팀장 보고용 1페이지 개선점 근거(리뷰 원문) 표기 요청 example_prompt 자사 온라인 쇼핑몰의 최근 3개월 고객 리뷰를 기반으로 서비스 개선점을 정리해줘. 배송·CS·품질 3개 카테고리로 분류하고 우선순위별로 정리해서 팀장 보고용 1페이지로 만들어줘. 각 개선점의 근거가 되는 리뷰 원문을 함께 표기해줘. key_reason 모호한 '개선점 알려줘'를 범위·분류 기준·형식·근거 요청으로 구체화해야 실행 가능한 보고 자료가 된다.,,,,v1.1,approved,AXIS-L3-P-030,2,,
31,AXIS,L3,l3_prompt,문항 11. 지시설계형 · AI 지시·맥락·대화 설계,5,"팀장이 '사내 업무 자동화 프로젝트 기획서 초안 잡아봐'라고 지시했다. 현재 프롬프트는 '기획서 써줘'뿐이다. 실제 상황은 경영진 보고용, 배경·목표·범위·일정·예산 구성, 3페이지 이내, 간결한 비즈니스 문체이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 사내 업무 자동화 프로젝트 주제 경영진 보고용 배경·목표·범위·일정·예산 구성 3페이지 이내 간결한 비즈니스 문체 일정·예산 수치 빈칸 처리 및 필수 항목 누락 점검 요청 example_prompt 사내 업무 자동화 프로젝트 기획서를 경영진 보고용으로 작성해줘. 배경·목표·범위·일정·예산 순으로 구성하고 3페이지 이내로 간결하게 써줘. 일정과 예산 수치는 빈칸으로 두고, 기획서에 필수 항목이 빠지지 않았는지 점검해줘. key_reason 기획서는 목차 구성·분량·톤을 명시하고, 구체 수치는 빈칸 처리하여 사실관계 오류를 방지하며, 필수 항목 누락 점검을 요청해야 한다.",모호한 지시 검증 요청 누락,"required_elements 사내 업무 자동화 프로젝트 주제 경영진 보고용 배경·목표·범위·일정·예산 구성 3페이지 이내 간결한 비즈니스 문체 일정·예산 수치 빈칸 처리 및 필수 항목 누락 점검 요청 example_prompt 사내 업무 자동화 프로젝트 기획서를 경영진 보고용으로 작성해줘. 배경·목표·범위·일정·예산 순으로 구성하고 3페이지 이내로 간결하게 써줘. 일정과 예산 수치는 빈칸으로 두고, 기획서에 필수 항목이 빠지지 않았는지 점검해줘. key_reason 기획서는 목차 구성·분량·톤을 명시하고, 구체 수치는 빈칸 처리하여 사실관계 오류를 방지하며, 필수 항목 누락 점검을 요청해야 한다.",,,,v1.1,approved,AXIS-L3-P-031,2,,
32,AXIS,L3,l3_prompt,문항 12. 지시설계형 · AI 지시·맥락·대화 설계,5,"상사가 '이번 달 AI 산업 동향 뉴스 정리해서 요약노트 만들어'라고 지시했다. 현재 프롬프트는 '뉴스 요약해줘'뿐이다. 실제 상황은 AI 산업 동향 주요 3건, 출처 반드시 표기, 팀 내부 공유용 1페이지, 사실과 의견 구분이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements AI 산업 동향 주제 주요 3건 선정 출처 표기 필수 팀 내부 공유용 1페이지 사실과 의견 구분 출처 URL 확인 및 허위 뉴스 여부 점검 요청 example_prompt 이번 달 AI 산업 동향 뉴스 주요 3건을 팀 내부 공유용 요약노트로 정리해줘. 1페이지 이내로 작성하고, 각 뉴스의 출처를 반드시 표기해줘. 사실과 의견을 구분하고, 출처 URL이 유효한지와 허위 정보가 아닌지 점검해줘. key_reason 뉴스 요약은 출처 표기·사실-의견 구분·허위정보 점검이 필수이며, 이를 AI에 명시적으로 요청해야 검증 가능한 자료가 된다.",검증 요청 누락 과장표현 방치,"required_elements AI 산업 동향 주제 주요 3건 선정 출처 표기 필수 팀 내부 공유용 1페이지 사실과 의견 구분 출처 URL 확인 및 허위 뉴스 여부 점검 요청 example_prompt 이번 달 AI 산업 동향 뉴스 주요 3건을 팀 내부 공유용 요약노트로 정리해줘. 1페이지 이내로 작성하고, 각 뉴스의 출처를 반드시 표기해줘. 사실과 의견을 구분하고, 출처 URL이 유효한지와 허위 정보가 아닌지 점검해줘. key_reason 뉴스 요약은 출처 표기·사실-의견 구분·허위정보 점검이 필수이며, 이를 AI에 명시적으로 요청해야 검증 가능한 자료가 된다.",,,,v1.1,approved,AXIS-L3-P-032,2,,
33,AXIS,L3,l3_prompt,문항 13. 지시설계형 · AI 지시·맥락·대화 설계,5,"과장이 '거래처 A사 최근 동향 좀 조사해봐'라고 지시했다. 현재 프롬프트는 '거래처 동향 알려줘'뿐이다. 실제 상황은 최근 6개월 공개 보도 기반, 재무·인사·사업 3개 영역 구분, 팀장 보고용 간결한 요약, 출처 포함이다.

[과업] 부족한 프롬프트를 업무용 요청문으로 보완하라. 반드시 포함해야 할 요소를 체크하고, 개선 요청문을 작성하라.",,선택형 + 짧은 근거 서술,"개인정보 입력 금지, 외부 AI 사용 금지",LMS 내장 AI,"채점 요소 배점 기준 누락요소 식별 3 목적·대상·맥락·조건·출력형식·검증요청 중 누락 요소를 식별 지시 보완 4 업무에 바로 쓸 수 있도록 목적, 상황, 대상, 조건, 톤, 출력형식을 반영한 요청문 작성 검증요청 2 과장표현·책임회피·누락·리스크 등을 AI가 점검하도록 검증 요청 포함 근거 1 왜 해당 요소가 필요한지 80~150자 내에서 설명",10,"required_elements 거래처 A사 특정 최근 6개월 공개 보도 기반 재무·인사·사업 3개 영역 팀장 보고용 간결 요약 출처 표기 AI가 생성한 정보의 출처 확인 요청 example_prompt 거래처 A사의 최근 6개월간 공개 보도를 기반으로 동향을 조사해줘. 재무·인사·사업 3개 영역으로 구분하여 팀장 보고용으로 간결하게 요약하고, 각 내용의 출처를 표기해줘. AI가 생성한 내용 중 출처가 확인되지 않는 부분은 별도 표시해줘. key_reason 동향 조사는 대상·기간·분류·형식을 구체화하고, AI 생성 정보의 출처 확인을 명시해야 허위 정보를 방지할 수 있다.",검증 요청 누락 모호한 지시,"required_elements 거래처 A사 특정 최근 6개월 공개 보도 기반 재무·인사·사업 3개 영역 팀장 보고용 간결 요약 출처 표기 AI가 생성한 정보의 출처 확인 요청 example_prompt 거래처 A사의 최근 6개월간 공개 보도를 기반으로 동향을 조사해줘. 재무·인사·사업 3개 영역으로 구분하여 팀장 보고용으로 간결하게 요약하고, 각 내용의 출처를 표기해줘. AI가 생성한 내용 중 출처가 확인되지 않는 부분은 별도 표시해줘. key_reason 동향 조사는 대상·기간·분류·형식을 구체화하고, AI 생성 정보의 출처 확인을 명시해야 허위 정보를 방지할 수 있다.",,,,v1.1,approved,AXIS-L3-P-033,2,,
